 1  0  1  1     0.00     25.0     14.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     13.8     14.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.6     14.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.6     14.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     15.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     21.9     15.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     21.5     15.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.3     16.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.1     16.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     16.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     15.5     17.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     15.6     16.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     20.8     16.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.1     17.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.5     16.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.6     16.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     16.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.6     16.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     21.6     17.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.7     17.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     17.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     17.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.1     19.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.5     18.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     18.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     18.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     19.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     19.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     21.5     19.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.6     19.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.5     19.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.3     21.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     21.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     21.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     21.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     20.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     22.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     22.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     22.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     22.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     22.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     23.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     23.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     22.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     22.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     23.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     24.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     24.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     24.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     24.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     24.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     25.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     25.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     25.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     26.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     26.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     25.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     27.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     27.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     26.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     28.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     28.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     28.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     28.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     28.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     29.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     28.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.4     29.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     30.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     30.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     29.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.9     29.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     30.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     30.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     31.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     31.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     32.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     31.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     31.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.7     31.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     32.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     33.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     33.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.6     32.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.3     33.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     34.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     34.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.0     34.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.2     34.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     18.4     35.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     35.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.6     34.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.4     35.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     18.1     36.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     35.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.7     35.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     35.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.7     35.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     17.8     36.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     37.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     37.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.3     37.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     36.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     16.7     37.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     37.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     37.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     16.0     39.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     39.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     39.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.6     39.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     40.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     41.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     41.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     42.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.4     42.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     42.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     43.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     42.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.9     42.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     43.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     44.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.2     44.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     44.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     45.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     45.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     44.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     45.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.7     45.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     48.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     47.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     48.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.0     48.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     49.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     49.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     48.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     48.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.2     49.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     49.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     49.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     50.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     50.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     49.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.9     49.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     51.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     50.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.5     51.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.9     50.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.2     51.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     51.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     52.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     52.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.5     52.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     53.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     53.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     52.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.7     52.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     54.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     54.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.2     55.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.7     54.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     55.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     54.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     54.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     56.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.5     55.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     56.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     56.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     57.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     57.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     57.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     57.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.5     58.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     57.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     58.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     58.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     58.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     22.7     58.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.2     59.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     58.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.5     58.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     59.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     59.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     60.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     60.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     59.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.0     60.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     60.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     60.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     61.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     60.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     62.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     62.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.9     61.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.6     61.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     62.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     63.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.2     63.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     62.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.0     63.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     64.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     63.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.1     64.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     63.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     63.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     63.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.5     64.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     65.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     65.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     65.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     65.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.8     65.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     67.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     67.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     68.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     67.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     68.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.3     68.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     69.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.1     69.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     68.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     68.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.4     70.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.6     69.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     69.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     71.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     70.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     71.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.2     72.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.3     72.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.9     71.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     71.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.1     73.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     73.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.6     72.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     72.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     73.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.0     74.0  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.2     74.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     73.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     74.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     75.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     75.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     74.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.8     75.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     23.7     76.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.7     77.7  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.4     78.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.5     77.5  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.4     78.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.6     77.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.9     77.9  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.6     77.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     24.6     78.6  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     25.8     78.8  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.1     79.1  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     26.2     79.2  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     27.4     79.4  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     27.3     79.3  8.000     0.00      0.0      0.0  0.000
 1  0  1  1     0.00     27.1     79.1  8.000     0.00      0.0      0.0  0.000
