id,lat_s,lat_e,lon_s,lon_e
"2",38.68607750,38.68548475,141.52128390,141.52199710
"2",38.68632757,38.68562367,141.52156180,141.52229340
"2",38.68638314,38.68572555,141.52168220,141.52247870
"2",38.68658689,38.68592931,141.52201560,141.52265470
"2",38.68676287,38.68607750,141.52211750,141.52285840
"2",38.68690179,38.68620716,141.52234900,141.52307140
"2",38.68698515,38.68639240,141.52262690,141.52328450
"2",38.68119657,38.68048342,141.51586580,141.51666230
"2",38.68140033,38.68057603,141.51611590,141.51685680
"2",38.68152999,38.68077053,141.51646780,141.51722730
"2",38.68166892,38.68094650,141.51669940,141.51741250
"2",38.68181711,38.68118731,141.51715320,141.51793120
"2",38.68205791,38.68133550,141.51731060,141.51805160
"2",38.68211348,38.68146516,141.51736620,141.51821830
"2",38.68231724,38.68154852,141.51752370,141.51839430
"2",38.68236355,38.68165039,141.51779230,141.51864430
"2",38.68240986,38.68177080,141.51792190,141.51873690
"2",38.68247469,38.68192825,141.51809790,141.51886660
"2",38.68259509,38.68192825,141.51832940,141.51908890
"2",38.68272475,38.68209496,141.51849610,141.51935750
"2",38.68278959,38.68217831,141.51872770,141.51954270
"2",38.68305818,38.68241912,141.51912590,141.51989470
"2",38.68319710,38.68259509,141.51925560,141.52000580
"2",38.68328046,38.68264140,141.51943160,141.52020960
"2",38.68346569,38.68282663,141.51964460,141.52046890
"2",38.68357683,38.68289147,141.51987610,141.52060780
"2",38.68365093,38.68305818,141.51990390,141.52075600
"2",38.68378985,38.68319710,141.52013550,141.52087640
"2",38.68393804,38.68322489,141.52035770,141.52119130
"2",38.68418811,38.68351200,141.52072820,141.52151550
"2",38.68444744,38.68379911,141.52101530,141.52165440
"2",38.68465119,38.68396583,141.52145060,141.52225640
"2",38.68512354,38.68442891,141.52231200,141.52309920
"2",38.68535508,38.68466046,141.52268240,141.52334000
"2",38.68550327,38.68491978,141.52294180,141.52359940
"2",38.68569777,38.68508649,141.52322890,141.52396060
"2",38.68586448,38.68523468,141.52347900,141.52426620
"2",38.68660542,38.68589226,141.52478490,141.52545170
"2",38.68693884,38.68614233,141.52498860,141.52578510
"2",38.68706850,38.68642944,141.52534980,141.52607220
"2",38.67953872,38.67883483,141.51684760,141.51764410
"2",38.67964060,38.67894597,141.51708840,141.51789410
"2",38.67983510,38.67907564,141.51731060,141.51809790
"2",38.67993698,38.67902933,141.51745880,141.51839430
"2",38.67992771,38.67914973,141.51769960,141.51856100
"2",38.68030744,38.67950167,141.51800530,141.51881100
"2",38.68069644,38.67982583,141.51853320,141.51940380
"2",38.68072422,38.68007590,141.51886660,141.51969090
"2",38.68076127,38.68013147,141.51918150,141.51995020
"2",38.68094650,38.68023335,141.51930190,141.52007990
"2",38.68104838,38.68041859,141.51940380,141.52023730
"2",38.68129845,38.68059456,141.51954270,141.52037630
"2",38.68130771,38.68070570,141.51972800,141.52056150
"2",38.68148368,38.68077979,141.51991320,141.52073750
"2",38.68158556,38.68093724,141.52004290,141.52096900
"2",38.68180784,38.68116878,141.52040410,141.52133950
"2",38.68193751,38.68132623,141.52058000,141.52148770
"2",38.68211348,38.68140959,141.52086710,141.52180260
"2",38.68230798,38.68164113,141.52122840,141.52211750
"2",38.68392878,38.68317858,141.52296960,141.52394200
"2",38.68418811,38.68353979,141.52346970,141.52435880
"2",38.68480864,38.68415106,141.52450700,141.52518310
"2",38.67839027,38.67783456,141.51866290,141.51945940
"2",38.67861255,38.67804758,141.51897780,141.51995020
"2",38.67891819,38.67844584,141.51957050,141.52043180
"2",38.67910342,38.67857550,141.51979280,141.52056150
"2",38.67921456,38.67864033,141.51995950,141.52083010
"2",38.67932570,38.67877926,141.52020960,141.52104310
"2",38.67955724,38.67890892,141.52028370,141.52111720
"2",38.67963134,38.67911268,141.52050590,141.52126540
"2",38.67967765,38.67916825,141.52078380,141.52159880
"2",38.67995550,38.67941832,141.52090420,141.52175630
"2",38.68002959,38.67948315,141.52122840,141.52200630
"2",38.68032597,38.67970543,141.52146920,141.52233050
"2",38.68058530,38.67999255,141.52182110,141.52278430
"2",38.68064087,38.68005738,141.52208970,141.52300660
"2",38.68077979,38.68016852,141.52224710,141.52327520
"2",38.68093724,38.68026114,141.52246020,141.52341410
"2",38.68110395,38.68051120,141.52271950,141.52359940
"2",38.68130771,38.68067791,141.52297880,141.52394200
"2",38.68135402,38.68084462,141.52338630,141.52429400
"2",38.68169670,38.68114100,141.52376610,141.52459040
"2",38.68259509,38.68157630,141.52444220,141.52567400
"2",38.68281737,38.68189120,141.52490530,141.52610930
"2",38.68303039,38.68197456,141.52507200,141.52639640
"2",38.68358610,38.68228019,141.52545170,141.52697990
"2",38.68362314,38.68249321,141.52567400,141.52718360
"2",38.68379911,38.68265992,141.52587770,141.52726700
"2",38.68395656,38.68279885,141.52599810,141.52738740
"2",38.68534582,38.68416032,141.52696140,141.52873030
"2",38.68557737,38.68430851,141.52721140,141.52906380
"2",38.68572555,38.68449374,141.52764670,141.52929530
"2",38.68584596,38.68469750,141.52805420,141.52947130
"2",38.68609602,38.68489200,141.52792460,141.52964730
"2",38.68622569,38.68504945,141.52839690,141.53001770
"2",38.68637387,38.68515133,141.52872110,141.53023070
"2",38.68665173,38.68551253,141.52893410,141.53044380
"2",38.68679065,38.68559589,141.52920270,141.53067530
"2",38.68717038,38.68582743,141.52923970,141.53092540
"2",38.68728152,38.68616085,141.52936940,141.53101800
"2",38.68747602,38.68637387,141.52960100,141.53116620
"2",38.68762421,38.68655911,141.52979540,141.53129580
"2",38.67796423,38.67718624,141.52265470,141.52371050
"2",38.67800127,38.67739000,141.52301590,141.52399760
"2",38.67830691,38.67761228,141.52299730,141.52422920
"2",38.67847362,38.67787161,141.52313630,141.52428470
"2",38.67855698,38.67797349,141.52351600,141.52452550
"2",38.67868664,38.67807537,141.52371050,141.52458110
"2",38.67889966,38.67817725,141.52375680,141.52482190
"2",38.67895523,38.67834396,141.52404390,141.52506270
"2",38.67902933,38.67851993,141.52438660,141.52536830
"2",38.67942758,38.67892745,141.52471080,141.52570180
"2",38.67948315,38.67903859,141.52522020,141.52609080
"2",38.67972396,38.67913121,141.52522020,141.52618340
"2",38.67983510,38.67932570,141.52543320,141.52641490
"2",38.68007590,38.67940906,141.52548870,141.52666500
"2",38.68022409,38.67962208,141.52597960,141.52686870
"2",38.68047416,38.67985362,141.52620190,141.52723920
"2",38.68057603,38.68006664,141.52680390,141.52774860
"2",38.68086315,38.68028892,141.52692430,141.52787830
"2",38.68102060,38.68040006,141.52712810,141.52811910
"2",38.68111321,38.68053899,141.52733180,141.52818390
"2",38.68127066,38.68070570,141.52755410,141.52843400
"2",38.68145590,38.68083536,141.52769300,141.52843400
"2",38.68170597,38.68104838,141.52795240,141.52886930
"2",38.68184489,38.68121509,141.52806350,141.52896190
"2",38.68199308,38.68136328,141.52818390,141.52912860
"2",38.68226167,38.68152073,141.52854510,141.52948050
"2",38.68251174,38.68173375,141.52890630,141.52980470
"2",38.68266918,38.68211348,141.52898040,141.52998990
"2",38.68304892,38.68228019,141.52908230,141.53021220
"2",38.68317858,38.68252100,141.52930460,141.53035120
"2",38.67764007,38.67684356,141.52497940,141.52631300
"2",38.67783456,38.67719550,141.52541470,141.52651680
"2",38.67811242,38.67745483,141.52554430,141.52665570
"2",38.67836248,38.67774195,141.52663720,141.52773930
"2",38.67867738,38.67816799,141.52676690,141.52760040
"2",38.67900154,38.67832544,141.52714660,141.52815610
"2",38.67927939,38.67858476,141.52733180,141.52833210
"2",38.67939980,38.67883483,141.52781340,141.52881370
"2",38.67961282,38.67900154,141.52829500,141.52920270
"2",38.67997402,38.67938127,141.52877670,141.52973990
"2",38.68034449,38.67980731,141.52930460,141.53031410
"2",38.68129845,38.68076127,141.53023070,141.53099020
"2",38.68115952,38.68059456,141.52973990,141.53045300
"2",38.68725374,38.68682770,141.52066340,141.52166370
"2",38.68748528,38.68704072,141.52104310,141.52190450
"2",38.68777240,38.68716112,141.52119130,141.52204340
"2",38.68800394,38.68726300,141.52132100,141.52215450
"2",38.68808729,38.68742045,141.52162660,141.52233980
"2",38.68825400,38.68758716,141.52191370,141.52276580
"2",38.68834662,38.68767052,141.52220080,141.52298810
"2",38.68855038,38.68780018,141.52259910,141.52321040
"2",38.68744823,38.68679065,141.52359940,141.52438660
"2",38.68799468,38.68734636,141.52371980,141.52439590
"2",38.68824474,38.68758716,141.52419210,141.52487750
"2",38.68892085,38.68840219,141.52433100,141.52524790
"2",38.68914313,38.68866152,141.52484040,141.52565550
"2",38.68995816,38.68923575,141.52285840,141.52363640
"2",38.68992112,38.68932836,141.52334000,141.52403470
"2",38.69033789,38.68965253,141.52330300,141.52410870
"2",38.69057870,38.68971736,141.52365490,141.52431250
"2",38.69064353,38.68990259,141.52383090,141.52461810
"2",38.69074541,38.69004152,141.52423840,141.52479410
"2",38.69140299,38.69077319,141.52223790,141.52300660
"2",38.69156044,38.69089360,141.52259910,141.52326590
"2",38.69164380,38.69105105,141.52285840,141.52355300
"2",38.69186608,38.69127333,141.52313630,141.52368270
"2",38.68975440,38.68909682,141.52511830,141.52594260
"2",38.69269963,38.69194017,141.52122840,141.52213600
"2",38.69281077,38.69206984,141.52154330,141.52233050
"2",38.69284782,38.69211614,141.52172850,141.52259910
"2",38.69399627,38.69327386,141.52108020,141.52169140
"2",38.69412594,38.69342205,141.52118200,141.52186740
"2",38.69433896,38.69357950,141.52139510,141.52198780
"2",38.69436674,38.69365359,141.52157100,141.52218230
"2",38.69454272,38.69379252,141.52171920,141.52229340
"2",38.69461681,38.69396849,141.52182110,141.52255280
"2",38.69488540,38.69408889,141.52206190,141.52287690
"2",38.69512621,38.69425560,141.52214530,141.52297880
"2",38.69312567,38.69244030,141.52200630,141.52274730
"2",38.69328312,38.69258849,141.52237680,141.52304360
"2",38.69350540,38.69277373,141.52275650,141.52333080
"2",38.69363507,38.69295896,141.52294180,141.52351600
"2",38.69390366,38.69316272,141.52309000,141.52383090
"2",38.69407037,38.69323681,141.52334000,141.52411800
"2",38.69417225,38.69348688,141.52362710,141.52434030
"2",38.69445010,38.69371842,141.52383090,141.52459960
"2",38.69461681,38.69382030,141.52403470,141.52483120
"2",38.69485761,38.69409815,141.52430320,141.52503490
"2",38.69211614,38.69125480,141.52287690,141.52372900
"2",38.69213467,38.69148635,141.52326590,141.52390500
"2",38.69226433,38.69160675,141.52351600,141.52417360
"2",38.69298675,38.69228286,141.52454400,141.52522020
"2",38.69332017,38.69257923,141.52472930,141.52542390
"2",38.69344983,38.69272742,141.52505340,141.52577590
"2",38.69363507,38.69286634,141.52520160,141.52597960
"2",38.69379252,38.69312567,141.52533130,141.52612780
"2",38.69398701,38.69331091,141.52571100,141.52644270
"2",38.69120850,38.69059722,141.52463670,141.52536830
"2",38.69143078,38.69079172,141.52484970,141.52556280
"2",38.69150487,38.69082876,141.52522940,141.52593330
"2",38.69196796,38.69123628,141.52561840,141.52640570
"2",38.69209762,38.69143078,141.52582220,141.52659090
"2",38.69244957,38.69180125,141.52633160,141.52705400
"2",38.69270889,38.69195869,141.52656310,141.52735040
"2",38.69288487,38.69221802,141.52677610,141.52749850
"2",38.69294970,38.69235695,141.52719290,141.52784120
"2",38.68980071,38.68906904,141.52527570,141.52600740
"2",38.68997669,38.68916165,141.52549800,141.52623890
"2",38.69002299,38.68926353,141.52562770,141.52636860
"2",38.69008783,38.68944877,141.52585000,141.52652610
"2",38.69022675,38.68949508,141.52598890,141.52680390
"2",38.69038420,38.68972662,141.52622040,141.52708180
"2",38.69060648,38.68984702,141.52656310,141.52731330
"2",38.69080098,38.69015266,141.52669280,141.52751710
"2",38.69107883,38.69027306,141.52712810,141.52796160
"2",38.69132890,38.69031011,141.52740590,141.52830430
"2",38.69139373,38.69060648,141.52777640,141.52857290
"2",38.69145856,38.69063427,141.52802650,141.52895260
"2",38.69175494,38.69084729,141.52813760,141.52912860
"2",38.69188460,38.69096769,141.52835990,141.52935090
"2",38.69205131,38.69120850,141.52860070,141.52948980
"2",38.69216245,38.69139373,141.52889710,141.52975840
"2",38.69244030,38.69147709,141.52894340,141.53003630
"2",38.69291265,38.69184755,141.52960100,141.53058270
"2",38.69302379,38.69204205,141.52979540,141.53069380
"2",38.69324607,38.69219024,141.52998070,141.53082350
"2",38.69337574,38.69238473,141.53006400,141.53095320
"2",38.69345909,38.69257923,141.53029560,141.53111060
"2",38.69357024,38.69277373,141.53037890,141.53122180
"2",38.68730005,38.68665173,141.52727630,141.52797090
"2",38.68759642,38.68672582,141.52735960,141.52813760
"2",38.68755938,38.68696662,141.52772080,141.52827650
"2",38.68773535,38.68708703,141.52789680,141.52850810
"2",38.68787427,38.68717964,141.52812830,141.52870260
"2",38.68794837,38.68727226,141.52816540,141.52889710
"2",38.68812434,38.68748528,141.52835060,141.52895260
"2",38.68827253,38.68761495,141.52852660,141.52908230
"2",38.68870783,38.68817065,141.52674830,141.52733180
"2",38.68901347,38.68828179,141.52688730,141.52768380
"2",38.68895790,38.68840219,141.52738740,141.52793380
"2",38.68918944,38.68853186,141.52758190,141.52812830
"2",38.68793911,38.68683696,141.53003630,141.53133290
"2",38.68791132,38.68714260,141.53038820,141.53131440
"2",38.68879118,38.68808729,141.52843400,141.52917490
"2",38.68921722,38.68829105,141.52846180,141.52944350
"2",38.68941172,38.68840219,141.52860070,141.52972140
"2",38.68965253,38.68873561,141.52892480,141.53006400
"2",38.68983776,38.68889306,141.52910080,141.53015670
"2",38.68997669,38.68891159,141.52933240,141.53042520
"2",38.68997669,38.68917092,141.52964730,141.53064750
"2",38.69031937,38.68939320,141.52979540,141.53080500
"2",38.69045830,38.68943024,141.52990660,141.53106430
"2",38.69066205,38.68960622,141.53008260,141.53124030
"2",38.68844850,38.68742971,141.53052710,141.53170340
"2",38.68871709,38.68773535,141.53080500,141.53188860
"2",38.68907830,38.68816139,141.53105500,141.53208310
"2",38.68933763,38.68856890,141.53135140,141.53237950
"2",38.68377133,38.68290073,141.52955460,141.53092540
"2",38.68406770,38.68321563,141.52986950,141.53127730
"2",38.68441965,38.68358610,141.53012890,141.53168480
"2",38.68473455,38.68391952,141.53057340,141.53218500
"2",38.68508649,38.68434556,141.53088830,141.53231460
"2",38.68553106,38.68471603,141.53125880,141.53268510
"2",38.68603119,38.68517911,141.53127730,141.53290740
"2",38.68636461,38.68558663,141.53174040,141.53318520
"2",38.68671656,38.68595710,141.53192560,141.53335190
"2",38.68714260,38.68640166,141.53212940,141.53353720
"2",38.68751307,38.68675361,141.53251840,141.53379650
"2",38.68792058,38.68716112,141.53257400,141.53394470
"2",38.68827253,38.68747602,141.53272220,141.53427810
"2",38.69334795,38.69263480,141.52735040,141.52816540
"2",38.69342205,38.69279225,141.52765600,141.52832280
"2",38.69352393,38.69295896,141.52777640,141.52849880
"2",38.69370916,38.69313493,141.52795240,141.52872110
"2",38.69389440,38.69322755,141.52822100,141.52902670
"2",38.69392218,38.69337574,141.52851730,141.52924900
"2",38.69512621,38.69446862,141.52446070,141.52525720
"2",38.69544110,38.69459829,141.52226570,141.52304360
"2",38.69552446,38.69474647,141.52246940,141.52317330
"2",38.69567265,38.69486688,141.52257130,141.52334000
"2",38.69580231,38.69498728,141.52274730,141.52347900
"2",38.69576526,38.69506137,141.52296960,141.52360860
"2",38.69585788,38.69516325,141.52310850,141.52381240
"2",38.69595976,38.69528365,141.52325670,141.52398830
"2",38.69629318,38.69571896,141.52363640,141.52437730
"2",38.69655251,38.69584862,141.52384940,141.52460890
"2",38.69658956,38.69591345,141.52404390,141.52485890
"2",38.69666365,38.69602459,141.52418280,141.52509050
"2",38.69671922,38.69612647,141.52447920,141.52516460
"2",38.69690446,38.69626540,141.52459040,141.52529420
"2",38.69713600,38.69645063,141.52459040,141.52541470
"2",38.69783063,38.69713600,141.52314550,141.52386790
"2",38.69787694,38.69728419,141.52350670,141.52405320
"2",38.69541332,38.69472795,141.52495160,141.52568320
"2",38.69562634,38.69476500,141.52510900,141.52597040
"2",38.69567265,38.69501506,141.52539610,141.52616490
"2",38.69577453,38.69504285,141.52572030,141.52643340
"2",38.69589493,38.69520956,141.52583140,141.52650750
"2",38.69598755,38.69539480,141.52601670,141.52680390
"2",38.69609869,38.69545963,141.52618340,141.52696140
"2",38.69507063,38.69432970,141.52703550,141.52788750
"2",38.70097035,38.70034982,141.52149690,141.52219160
"2",38.70113706,38.70061841,141.52163590,141.52239530
"2",38.70070176,38.70020163,141.52303440,141.52363640
"2",38.70108149,38.70045170,141.52342340,141.52407170
"2",38.70110928,38.70055358,141.52371980,141.52441440
"2",38.69992378,38.69905318,141.52350670,141.52431250
"2",38.69982190,38.69913653,141.52382160,141.52449770
"2",38.70003492,38.69926620,141.52392350,141.52468300
"2",38.70003492,38.69938660,141.52411800,141.52473850
"2",38.70014606,38.69947922,141.52421990,141.52487750
"2",38.70029425,38.69957183,141.52466450,141.52525720
"2",38.69856231,38.69781211,141.52426620,141.52509050
"2",38.69867345,38.69793251,141.52453480,141.52519240
"2",38.69872902,38.69796029,141.52472000,141.52534980
"2",38.69886794,38.69809922,141.52484970,141.52547950
"2",38.69889573,38.69821036,141.52497940,141.52560910
"2",38.69902539,38.69833076,141.52517380,141.52576660
"2",38.69749721,38.69678405,141.52540540,141.52623890
"2",38.69768244,38.69699707,141.52580360,141.52646120
"2",38.69777506,38.69709895,141.52597040,141.52656310
"2",38.69796955,38.69728419,141.52611850,141.52681320
"2",38.69810848,38.69738607,141.52626670,141.52696140
"2",38.69829372,38.69755278,141.52638710,141.52709100
"2",38.69837707,38.69762687,141.52661870,141.52727630
"2",38.69847895,38.69770096,141.52674830,141.52745220
"2",38.69855304,38.69778432,141.52696140,141.52760970
"2",38.69647842,38.69578379,141.52647970,141.52721140
"2",38.69657103,38.69591345,141.52673910,141.52746150
"2",38.69733050,38.69658030,141.52776710,141.52848030
"2",38.69737680,38.69675627,141.52800790,141.52853590
"2",38.69551520,38.69480204,141.52775790,141.52843400
"2",38.69567265,38.69497802,141.52789680,141.52862850
"2",38.69578379,38.69505211,141.52804500,141.52883220
"2",38.69588567,38.69514473,141.52818390,141.52900820
"2",38.69612647,38.69530218,141.52834140,141.52911010
"2",38.69621909,38.69545037,141.52855440,141.52929530
"2",38.69638580,38.69564486,141.52882300,141.52950830
"2",38.69459829,38.69390366,141.52915640,141.52994360
"2",38.69370916,38.69295896,141.53082350,141.53149030
"2",38.69399627,38.69311641,141.53090690,141.53163850
"2",38.69421856,38.69340352,141.53097170,141.53180520
"2",38.69429265,38.69357950,141.53127730,141.53186080
"2",38.69441305,38.69357024,141.53143480,141.53205530
"2",38.69455198,38.69374621,141.53152740,141.53212940
"2",38.69494097,38.69425097,141.52942030,141.53028630
"2",38.69526513,38.69436211,141.52975380,141.53066140
"2",38.69541795,38.69458439,141.53017520,141.53076330
"2",38.69559855,38.69472332,141.53036040,141.53104110
"2",38.69564949,38.69488540,141.53048080,141.53119400
"2",38.69572822,38.69491319,141.53061050,141.53124030
"2",38.69573748,38.69506137,141.53072160,141.53130510
"2",38.69581157,38.69508916,141.53079570,141.53135600
"2",38.69587640,38.69509379,141.53090220,141.53148110
"2",38.69598755,38.69521882,141.53099950,141.53162460
"2",38.69647842,38.69566802,141.52919810,141.52986950
"2",38.69650620,38.69580694,141.52934160,141.52996220
"2",38.69667754,38.69595513,141.52947590,141.53009650
"2",38.69674238,38.69595976,141.52965190,141.53023070
"2",38.69670996,38.69602922,141.52984180,141.53030020
"2",38.69689983,38.69614036,141.52986950,141.53046230
"2",38.69698781,38.69616352,141.53011960,141.53067530
"2",38.69683036,38.69627003,141.53037430,141.53081420
"2",38.69705727,38.69627929,141.53039280,141.53094850
"2",38.69709895,38.69636265,141.53052250,141.53104110
"2",38.69719157,38.69644137,141.53060580,141.53114770
"2",38.69732586,38.69653862,141.53075870,141.53123560
"2",38.69734439,38.69658493,141.53084200,141.53136070
"2",38.69734902,38.69677016,141.52848030,141.52894340
"2",38.69752499,38.69681647,141.52856830,141.52911470
"2",38.69757130,38.69697392,141.52872110,141.52915640
"2",38.69768707,38.69708969,141.52892950,141.52936480
"2",38.69777043,38.69715915,141.52907770,141.52949440
"2",38.69793714,38.69726103,141.52917490,141.52963340
"2",38.69799734,38.69728882,141.52931380,141.52969820
"2",38.69801586,38.69733050,141.52936010,141.52978160
"2",38.69807143,38.69733976,141.52942030,141.52994830
"2",38.69821036,38.69737680,141.52944350,141.52998070
"2",38.69810385,38.69739533,141.52975380,141.53017520
"2",38.69830761,38.69749258,141.52979080,141.53028630
"2",38.69844190,38.69756204,141.52986950,141.53041600
"2",38.69847432,38.69766855,141.52998070,141.53049930
"2",38.69852526,38.69765003,141.53016130,141.53070770
"2",38.69841412,38.69769170,141.52770230,141.52824870
"2",38.69846969,38.69789546,141.52790610,141.52832750
"2",38.69870123,38.69804828,141.52815610,141.52863770
"2",38.69873828,38.69809922,141.52828580,141.52879980
"2",38.69883090,38.69812237,141.52834140,141.52886930
"2",38.69890962,38.69818257,141.52846640,141.52896650
"2",38.69896519,38.69819647,141.52854510,141.52902670
"2",38.69908559,38.69842338,141.52878590,141.52923050
"2",38.69927546,38.69851137,141.52888320,141.52946670
"2",38.69931250,38.69861324,141.52914250,141.52958710
"2",38.69941901,38.69874754,141.52920730,141.52978160
"2",38.69968297,38.69896519,141.52946200,141.52997140
"2",38.69927083,38.69857620,141.52691970,141.52745220
"2",38.69955794,38.69880774,141.52718360,141.52776250
"2",38.69963667,38.69894667,141.52738280,141.52795700
"2",38.69979411,38.69907633,141.52755870,141.52808200
"2",38.69989136,38.69920136,141.52774400,141.52820710
"2",38.70003029,38.69938197,141.52791070,141.52835520
"2",38.70020626,38.69947922,141.52803110,141.52846180
"2",38.70030814,38.69959962,141.52817930,141.52858220
"2",38.70041002,38.69963203,141.52838300,141.52870720
"2",38.70056284,38.69983579,141.52848490,141.52888780
"2",38.70061378,38.69984505,141.52854970,141.52898040
"2",38.70082217,38.70007197,141.52883690,141.52922120
"2",38.70100277,38.70015995,141.52884150,141.52932310
"2",38.70003955,38.69944680,141.52589630,141.52651680
"2",38.70015532,38.69953479,141.52610000,141.52665570
"2",38.70029425,38.69966445,141.52615560,141.52678080
"2",38.70038686,38.69977559,141.52632690,141.52696600
"2",38.70059988,38.69992841,141.52636860,141.52707710
"2",38.70064156,38.70004881,141.52655380,141.52723920
"2",38.70088700,38.70016458,141.52668350,141.52739670
"2",38.70091478,38.70022015,141.52679000,141.52748000
"2",38.70070176,38.70025720,141.52501640,141.52563690
"2",38.70089626,38.70045170,141.52518770,141.52576660
"2",38.70100740,38.70054431,141.52534060,141.52591480
"2",38.70107223,38.70073881,141.52553970,141.52604910
"2",38.70139639,38.70091941,141.52565550,141.52619730
"2",38.70140565,38.70101666,141.52578510,141.52628530
"2",38.70162331,38.70113243,141.52593330,141.52641950
"2",38.70170203,38.70124821,141.52603520,141.52652610
"2",38.70187800,38.70133156,141.52614170,141.52670200
"2",38.70194283,38.70140102,141.52623890,141.52673910
"2",38.70213733,38.70156310,141.52644270,141.52695670
"2",38.70228552,38.70166035,141.52648440,141.52703550
"2",38.70235498,38.70174371,141.52657240,141.52718360
"2",38.70163720,38.70106760,141.52382160,141.52461810
"2",38.70166035,38.70110465,141.52416890,141.52478020
"2",38.70180391,38.70122968,141.52425230,141.52489140
"2",38.70194283,38.70129451,141.52434030,141.52501180
"2",38.70202156,38.70145196,141.52434960,141.52509050
"2",38.70213733,38.70156773,141.52459040,141.52522480
"2",38.70222995,38.70164646,141.52466450,141.52539610
"2",38.70236887,38.70176686,141.52469690,141.52543780
"2",38.70247075,38.70188726,141.52495160,141.52561380
"2",38.70257726,38.70200304,141.52511830,141.52574810
"2",38.70279954,38.70210492,141.52515070,141.52580360
"2",38.70289679,38.70226236,141.52528500,141.52592870
"2",38.70297089,38.70238740,141.52550260,141.52603520
"2",38.70321632,38.70251243,141.52559060,141.52618340
"2",38.70328115,38.70267451,141.52574340,141.52626210
"2",38.70344787,38.70275787,141.52580360,141.52635470
"2",38.70351733,38.70288290,141.52591480,141.52647970
"2",38.70369793,38.70294773,141.52597500,141.52660480
"2",38.70276713,38.70209565,141.52694750,141.52748930
"2",38.70304961,38.70248465,141.52328910,141.52403930
"2",38.70318854,38.70271619,141.52334470,141.52407630
"2",38.70338072,38.70292689,141.52352760,141.52421760
"2",38.70378823,38.70323716,141.52332840,141.52434720
"2",38.70425595,38.70341313,141.52369890,141.52432410
"2",38.70419575,38.70350112,141.52391190,141.52455560
"2",38.70431615,38.70352427,141.52403700,141.52481500
"2",38.70437635,38.70363078,141.52415740,141.52498170
"2",38.70446434,38.70379750,141.52425930,141.52506040
"2",38.70449676,38.70392253,141.52438890,141.52512520
"2",38.70452917,38.70399199,141.52449080,141.52519470
"2",38.70500615,38.70409850,141.52511130,141.52542620
"2",38.70174139,38.70086153,141.52763980,141.52828810
"2",38.70183401,38.70095415,141.52776020,141.52836220
"2",38.70201924,38.70109307,141.52784350,141.52854740
"2",38.70202851,38.70125978,141.52808430,141.52867710
"2",38.70223226,38.70130609,141.52826960,141.52881600
"2",38.70295468,38.70222300,141.52706560,141.52769540
"2",38.70319548,38.70228783,141.52721370,141.52776940
"2",38.70323253,38.70234340,141.52740820,141.52797320
"2",38.70351964,38.70247307,141.52737120,141.52808430
"2",38.70401052,38.70322327,141.52622270,141.52680620
"2",38.70421427,38.70334367,141.52637090,141.52703780
"2",38.70414018,38.70327884,141.52628760,141.52701920
"2",38.70444582,38.70364005,141.52652840,141.52714890
"2",38.70668715,38.70613145,141.52369430,141.52449080
"2",38.70701131,38.70634447,141.52355070,141.52448150
"2",38.70715487,38.70652970,141.52362480,141.52443520
"2",38.70722896,38.70658064,141.52367110,141.52462510
"2",38.70739104,38.70668715,141.52376840,141.52469460
"2",38.70709409,38.70641798,141.52395650,141.52480860
"2",38.70792359,38.70737715,141.52462970,141.52551880
"2",38.70829406,38.70754386,141.52459270,141.52559760
"2",38.70833111,38.70770131,141.52464820,141.52565310
"2",38.70835890,38.70785413,141.52483350,141.52564390
"2",38.70852561,38.70799306,141.52498170,141.52572720
"2",38.70636762,38.70565910,141.52588470,141.52652840
"2",38.70649729,38.70584434,141.52605140,141.52664410
"2",38.70663621,38.70592306,141.52619030,141.52672290
"2",38.70671957,38.70605273,141.52626900,141.52681090
"2",38.70676588,38.70614997,141.52643580,141.52688500
"2",38.70683534,38.70617313,141.52654230,141.52701920
"2",38.70705762,38.70625648,141.52658390,141.52710720
"2",38.70711319,38.70631668,141.52669510,141.52720450
"2",38.70721507,38.70642783,141.52687110,141.52736190
"2",38.70728453,38.70660843,141.52702390,141.52747770
"2",38.70737252,38.70666863,141.52724150,141.52758880
"2",38.70742346,38.70672883,141.52731100,141.52769070
"2",38.70758554,38.70673346,141.52742210,141.52784820
"2",38.70765500,38.70693722,141.52762130,141.52811680
"2",38.70536736,38.70462642,141.52654230,141.52715350
"2",38.70553407,38.70483944,141.52691270,141.52745450
"2",38.70567763,38.70485796,141.52709800,141.52760270
"2",38.70607125,38.70520528,141.52762130,141.52807050
"2",38.70637689,38.70555722,141.52792230,141.52816770
"2",38.70630279,38.70558038,141.52804730,141.52831590
"2",38.70632595,38.70560353,141.52813070,141.52842240
"2",38.70635373,38.70568226,141.52833440,141.52865390
"2",38.70438561,38.70366783,141.52729250,141.52777870
"2",38.70449676,38.70371414,141.52748230,141.52793150
"2",38.70455696,38.70382065,141.52756570,141.52802880
"2",38.70455233,38.70387159,141.52775090,141.52815840
"2",38.70461253,38.70395958,141.52795930,141.52826030
"2",38.70465884,38.70399662,141.52805660,141.52836680
"2",38.70472367,38.70399662,141.52817230,141.52853350
"2",38.70510803,38.70434394,141.52823250,141.52865860
"2",38.70522380,38.70430689,141.52848720,141.52889470
